circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M300_1SF	M300_2SF	M300_3SF	M300_1PF	M300_2PF	M300_3PF	Y300_1SF	Y300_2SF	Y300_3SF	Y300_1PF	Y300_2PF	Y300_3PF
sus_circENSSSCG00000017608_5	12:32060088|32067455	54.1015598382575	2.64316927163388	0.400581385184023	6.59833274683903	4.15807206860282e-11	4.94043288049482e-08	60.8512684043719	149.655249214508	46.2802657540498	78.9906989779963	94.2820146924753	130.166388068812	8.69794762616016	13.7586085914641	5.8528351961621	24.5391368595309	26.1030856525229	10.0412190210365
sus_circENSSSCG00000017608_8	12:32060091|32067455	4.68814684273217	3.19499386902183	0.741938756443638	4.30627708995351	1.66025068559104e-05	0.00241286597187953	4.82946574637872	8.57896333076796	6.25408996676349	14.0144788509348	12.0874377810866	5.45607614659691	1.33814578864003	0	0.975472532693683	1.44347863879593	0.652577141313073	0.627576188814778
sus_circENSSSCG00000031169_36	6:44131596|44136685	16.0115637479964	2.39919231260635	0.491871636438167	4.87767973363911	1.07341024367656e-06	0.000250897976956748	41.533405418857	34.3158533230718	30.0196318404648	24.2068271061602	19.3399004497385	12.4710311922215	4.68351026024009	3.9310310261326	6.82830772885578	0	9.7886571196961	5.02060951051823
sus_circENSSSCG00000032235_1	17:62385259|62387140	3.64145250420078	3.07756627699048	0.912530291677492	3.37256341521883	0.000744719347784485	0.0423204276706545	1.93178629855149	14.2982722179466	7.50490796011619	5.09617412761267	3.62623133432597	7.0149550456246	1.33814578864003	0	0	2.88695727759187	0	0
sus_circENSSSCG00000041050_4	2:6793378|6794056	7.49827035396112	2.47656511242744	0.570577753638484	4.3404515802356	1.42190199176843e-05	0.0023164076084082	16.4201835376876	17.1579266615359	8.75572595346889	11.4663917871285	15.7136691154126	7.0149550456246	1.33814578864003	0	6.82830772885578	1.44347863879593	1.95773142393922	1.88272856644433
sus_circENSSSCG00000042710_2	4:89111117|89111486	53.1759660416915	1.70302199064325	0.335389982479608	5.07773660397503	3.81957704334628e-07	0.000128337788656435	63.7489478521991	99.1346873777631	81.3031695679254	52.2357848080298	89.4470395800407	100.547688987286	33.4536447160006	35.3792792351934	18.53397812118	15.1565257073573	38.5020513374713	10.6687952098512
sus_circENSSSCG00000043473_1	X:120439259|120444313	2.36154482895234	4.93647833485001	1.32578952605808	3.72342535359097	0.000196537988551459	0.0148815243162344	1.93178629855149	0	1.2508179933527	6.37021765951583	2.41748755621732	16.3682284397907	0	0	0	0	0	0
sus_circENSSSCG00000050914_7	16:25613034|25618464	4.40462420268235	2.74432391123726	0.749738958581829	3.66037256010851	0.000251848791497864	0.0178149881985858	1.93178629855149	4.76609073931553	8.75572595346889	11.4663917871285	9.66995022486926	10.13271284368	1.33814578864003	0	0	2.88695727759187	0.652577141313073	1.25515237762956
sus_circGDI2_11	10:65179075|65191886	9.80109317835557	1.87557613435274	0.55773668373552	3.3628344504629	0.000771466129412973	0.0423204276706545	10.6248246420332	13.3450540700835	10.0065439468216	6.37021765951583	15.7136691154126	35.8542146776369	8.69794762616016	5.8965465391989	0.975472532693683	4.3304359163878	3.91546284787844	1.88272856644433
sus_circHERC6_9	8:130602052|130603903	1.86166116127949	4.03276633752164	1.21181139674387	3.3278828276064	0.000875086638972466	0.0451115086182294	0	6.67252703504174	2.5016359867054	5.09617412761267	2.41748755621732	4.67663669708307	0	0	0.975472532693683	0	0	0
sus_circKCTD3_16	10:5761746|5812467	2.3104632355994	4.88597064354995	1.09501593798705	4.46200870147309	8.11949281199551e-06	0.0014080772050738	2.89767944782723	2.85965444358932	7.50490796011619	3.8221305957095	3.62623133432597	7.0149550456246	0	0	0	0	0	0
sus_circKDM7A_33	18:9651790|9652810	10.0559313665626	2.08714005100203	0.441166152533983	4.73096142805574	2.2345898175389e-06	0.000500548119128713	14.4883972391362	19.0643629572621	23.7655418737013	14.0144788509348	13.2961815591952	13.2504706417354	3.34536447160006	3.9310310261326	2.92641759808105	4.3304359163878	2.61030856525229	5.64818569933301
sus_circLONP1_5	2:73280306|73281077	3.44693207953355	3.2537575904098	0.880065409168234	3.69717700129242	0.000218010341056466	0.0162781054655495	5.79535889565446	11.4386177743573	6.25408996676349	7.644261191419	3.62623133432597	3.11775779805538	0.669072894320013	0	0	2.1652179581939	0.652577141313073	0
sus_circME1_14	1:82875117|82891579	689.486321062412	2.03965331991807	0.433969242635805	4.69999511377765	2.60167715731366e-06	0.000559464655908729	1331.96665285125	2187.63564934583	950.621674948051	713.464377865773	1248.63232278624	222.140243111446	141.843453595843	281.068718368481	404.821101067878	399.121843627076	105.717496892718	286.802318288354
sus_circMLLT10_51	10:53197803|53202893	40.1237183953605	1.74512804947725	0.464489272233926	3.7570901069129	0.000171900612292716	0.0135902601718477	28.0109013289966	105.807214412805	56.2868097008714	82.8128295737058	47.1410073462377	52.2224431174276	30.1082802444006	7.86206205226521	14.6320879904052	41.1391412056841	10.4412342610092	5.02060951051823
sus_circMSRB3_4	5:29732023|29753021	21.5900931653905	1.82785890054138	0.497525957502292	3.67389655349381	0.000238879475588208	0.017592000832359	21.2496492840664	31.4561988794825	17.5114519069378	15.288522382838	20.5486442278472	96.6504917397168	15.3886765693603	3.9310310261326	10.7301978596305	12.2695684297654	6.52577141313073	7.53091426577734
sus_circPKD2_20	8:131012687|131016781	4.56703247888918	3.00222062311714	0.779013701760744	3.85387396438785	0.000116263460997509	0.00992114867178743	10.6248246420332	1.90643629572621	11.2573619401743	10.1923482552253	8.46120644676061	7.0149550456246	3.34536447160006	0	0	0.721739319397967	0.652577141313073	0.627576188814778
sus_circPPP1R12A_67	5:101620911|101629141	2.63188428046328	3.97509359744223	1.19516479975423	3.32597947852853	0.000881084152699792	0.0451115086182294	0.965893149275744	2.85965444358932	0	6.37021765951583	13.2961815591952	5.45607614659691	0.669072894320013	1.9655155130663	0	0	0	0
sus_circPPP2R5A_19	9:131042755|131046226	25.2799598352574	1.8816344490285	0.474135945829928	3.96855472692517	7.23098521893204e-05	0.00670237526499632	20.2837561347906	70.5381429418699	25.016359867054	40.7693930209013	49.558494902455	31.1775779805538	14.7196036750403	19.655155130663	0	12.9913077491634	11.7463885436353	6.90333807696256
sus_circPRDM2_5	6:73137415|73166221	7.81996596138088	2.33072889577287	0.655928888312466	3.55332557736438	0.000380393359850638	0.0244308617762988	5.79535889565446	9.53218147863106	6.25408996676349	29.3030012337728	16.9224128935212	11.6915917427077	4.01443736592008	0	0.975472532693683	4.3304359163878	0	5.02060951051823
sus_circPRDM2_7	6:73137415|73172671	4.07601063943358	2.79518944463088	0.73165094122311	3.82038659030237	0.000133242662180533	0.0111923836231647	8.69303834348169	4.76609073931553	5.00327197341079	10.1923482552253	6.04371889054329	8.57383394465229	1.33814578864003	0	0.975472532693683	1.44347863879593	0	1.88272856644433
sus_circPRKAR1A_5	12:11669306|11671052	143.753739341015	1.89537026870539	0.40575756527866	4.67118898301679	2.99461262382602e-06	0.000619193748680335	228.916676378351	180.158229946127	361.48640007893	143.966919105058	171.641616491429	273.58324677936	131.807360181042	56.9999498789227	69.2585498212515	12.2695684297654	54.1639027289851	40.7924522729606
sus_circPSPC1_25	11:534135|562934	13.1942267434237	1.82841062494603	0.481026006284823	3.80106397794925	0.00014407609198679	0.0118020095345047	29.9426876275481	42.8948166538398	11.2573619401743	10.1923482552253	15.7136691154126	14.8093495407631	5.3525831545601	1.9655155130663	2.92641759808105	7.93913251337764	7.17834855444381	8.15849045459212
sus_circPSPC1_30	11:552302|562934	19.1089115485929	1.38167597713773	0.392539839753868	3.51983629993856	0.000431813222291794	0.0266830791154102	15.4542903884119	29.5497625837563	13.7589979268797	31.8510882975792	44.7235197900203	29.6186990815261	13.3814578864003	15.7241241045304	4.87736266346842	9.38261115217358	7.17834855444381	13.8066761539251
sus_circPTPN4_50	15:31364330|31387416	17.891919410127	2.57268211637983	0.5954602839214	4.32049321482442	1.55680843470658e-05	0.00241286597187953	31.8744739260995	27.6433262880301	26.2671778604067	53.509828339933	32.6360820089338	11.6915917427077	0	7.86206205226521	0	5.77391455518374	13.0515428262615	4.39303332170345
sus_circRBKS_1	3:111323715|111359571	4.32317816563378	5.77842776940549	1.03559260867726	5.57982716464744	2.40757695145315e-08	1.17664851736474e-05	9.65893149275744	12.3918359222204	15.0098159202324	7.644261191419	4.83497511243463	2.33831834854153	0	0	0	0	0	0
sus_circRBM25_28	7:96456784|96461362	2.10842658409254	4.73604177436376	1.17989739268766	4.01394375791919	5.97125803260857e-05	0.00629440846731445	3.86357259710298	5.71930888717864	1.2508179933527	7.644261191419	6.04371889054329	0.779439449513845	0	0	0	0	0	0
sus_circRICTOR,U4_5	16:24193110|24213797	2.67651478326301	3.62398235125858	1.10901309951818	3.26775432394174	0.00108404420859705	0.0490853106207336	0	4.76609073931553	3.7524539800581	5.09617412761267	4.83497511243463	11.6915917427077	0	0	0	0.721739319397967	0	1.25515237762956
sus_circRWDD1_2	1:82175965|82177152	1.62877612502172	4.3994348278154	1.23396546604003	3.56528197011364	0.000363465211058223	0.0244248621831126	2.89767944782723	3.81287259145243	3.7524539800581	0	3.62623133432597	5.45607614659691	0	0	0	0	0	0
sus_circSLC30A6_17	3:107410925|107416547	11.2639003393256	1.35064692265629	0.409088919120183	3.30159742669416	0.00096135941192305	0.0466991249687393	17.3860766869634	14.2982722179466	13.7589979268797	14.0144788509348	14.5049253373039	21.8243045863877	2.67629157728005	7.86206205226521	10.7301978596305	7.21739319397967	5.87319427181766	5.02060951051823
sus_circTMEM87A_3	1:129106542|129114618	6.78788331327157	4.63145931578555	0.863113665501655	5.36599002066972	8.0506392883141e-08	3.09144548671261e-05	14.4883972391362	6.67252703504174	21.2639058869959	12.7404353190317	12.0874377810866	11.6915917427077	0	0	0	0	0	2.51030475525911
sus_circULK2_6	12:59821853|59822490	33.5520132347319	2.64830666207454	0.344610353903494	7.68493062404093	1.53079924681805e-14	2.74319225029794e-11	61.8171615536476	61.9591796111019	72.5474436144565	53.509828339933	51.9759824586723	42.0897302737476	9.36702052048018	19.655155130663	4.87736266346842	8.66087183277561	12.3989656849484	3.76545713288867
sus_circUPRT_2	X:60437209|60444645	2.74392370894068	3.39626358190695	1.03413779620445	3.28414994053221	0.00102290485416574	0.047724964053961	2.89767944782723	3.81287259145243	8.75572595346889	3.8221305957095	4.83497511243463	3.89719724756922	0	3.9310310261326	0.975472532693683	0	0	0
sus_circUSP8_39	1:121330342|121350467	3.14273055083341	4.33537415353183	1.0665738563962	4.064766942798	4.80804815761412e-05	0.00561914497724642	11.5907177913089	8.57896333076796	6.25408996676349	2.54808706380633	1.20874377810866	6.23551559611076	0.669072894320013	0	0	0	0	0.627576188814778
sus_circVDAC1_13	2:136318558|136320614	4.54146928680135	3.02692599121076	0.899070703781684	3.3667274203006	0.000760658337003161	0.0423204276706545	9.65893149275744	0	13.7589979268797	5.09617412761267	12.0874377810866	8.57383394465229	3.34536447160006	0	0	0.721739319397967	0	1.25515237762956
sus_circWDFY3_3	8:133695707|133705563	28.5411951872042	1.68880377847933	0.470754708535386	3.58743895251424	0.000333941884230929	0.0227249565775376	13.5225040898604	76.2574518290485	18.7622699002905	30.577044765676	99.1169898049099	24.1626229349292	18.7340410409604	7.86206205226521	15.6075605230989	12.9913077491634	11.0938114023222	13.8066761539251
sus_circZBTB41_5	10:20060944|20073030	5.42089830993086	2.84977816075192	0.862642897167826	3.30354329712576	0.000954712253947065	0.0466991249687393	7.72714519420595	16.2047085136728	17.5114519069378	5.09617412761267	1.20874377810866	10.13271284368	0.669072894320013	0	0	0	5.87319427181766	0.627576188814778
sus_circZEB1_58	10:42185715|42194913	2.53670602729028	5.00261971799294	1.24373420972916	4.02225787379632	5.76428977683479e-05	0.00629440846731445	3.86357259710298	6.67252703504174	1.2508179933527	10.1923482552253	8.46120644676061	0	0	0	0	0	0	0
sus_circZNF644_17	4:125780952|125783720	22.2694606169091	1.56129192400765	0.368428476206565	4.23770697662439	2.25814216735325e-05	0.00291345639860264	20.2837561347906	53.380216280334	38.7753577939337	29.3030012337728	39.8885446775857	17.9271073388184	6.02165604888011	11.7930930783978	11.7056703923242	14.4347863879593	13.0515428262615	10.6687952098512
sus_circ2:133694102|133702800	2:133694102|133702800	2.20436493323057	-4.52121556291053	1.14378910206767	-3.95284021742939	7.72290096395583e-05	0.00703700264105534	0	0	0	0	0	0	6.02165604888011	3.9310310261326	2.92641759808105	0.721739319397967	7.83092569575688	5.02060951051823
sus_circ2:70501959|70505522	2:70501959|70505522	30.8091925604755	-1.55355643650289	0.390339381078348	-3.98001460219322	6.8911035248543e-05	0.00658277969443179	24.1473287318936	14.2982722179466	25.016359867054	20.3846965104507	6.04371889054329	4.67663669708307	25.4247699841605	51.1034033397238	42.9207914385221	50.5217523578577	58.7319427181766	46.4406379722936
sus_circABLIM2_12	8:3012369|3014564	1.93295271160891	-4.32467905869646	1.2882358071534	-3.35705546661729	0.000787773073647971	0.0423506804393149	0	0	0	0	0	0	8.02887473184015	1.9655155130663	7.80378026154947	2.88695727759187	0	2.51030475525911
sus_circACAP2_22	13:132321056|132337788	29.5461442924218	-1.74850707066566	0.348525067855942	-5.01687606410102	5.25184220210424e-07	0.000148599493044802	14.4883972391362	10.4853996264942	12.508179933527	14.0144788509348	12.0874377810866	16.3682284397907	34.1227176103206	76.6551050095858	26.3377583827294	66.400017384613	37.1968970548452	33.889114195998
sus_circAGTPBP1_63	10:29569850|29573233	3.40128027510907	-4.09486051715747	1.04583057754504	-3.91541479574031	9.02489129859509e-05	0.00795374026577823	0	0	0	2.54808706380633	0	0	4.68351026024009	5.8965465391989	1.95094506538737	7.93913251337764	5.87319427181766	11.9239475874808
sus_circARL8B_4	13:61681808|61687986	9.34087158552772	-1.67074224807896	0.501954271159146	-3.32847501072313	0.000873228385150328	0.0451115086182294	1.93178629855149	3.81287259145243	10.0065439468216	1.27404353190317	4.83497511243463	5.45607614659691	12.0433120977602	9.82757756533151	7.80378026154947	23.095658220735	16.3144285328268	15.6894047203695
sus_circATRX_77	X:61720719|61728597	2.35201094281758	-4.57416811392612	1.14850105197727	-3.98272871065392	6.81285092440759e-05	0.00658277969443179	0	0	0	0	0	0	8.02887473184015	5.8965465391989	7.80378026154947	0.721739319397967	3.26288570656537	2.51030475525911
sus_circB4GALT6_10	6:115546277|115574834	7.94296310529704	-1.90037093363525	0.534953902901945	-3.55240128789861	0.000381732215254669	0.0244308617762988	4.82946574637872	5.71930888717864	1.2508179933527	2.54808706380633	4.83497511243463	0.779439449513845	7.35980183752014	17.6896396175967	8.77925279424315	10.8260897909695	15.0092742502007	15.6894047203695
sus_circBDP1_20	16:47810330|47817069	3.83929402505991	-3.38340458881169	0.902319369259376	-3.74967523038853	0.000177063734642757	0.0137955744556444	1.93178629855149	0	0	0	1.20874377810866	0.779439449513845	11.3742392034402	3.9310310261326	8.77925279424315	6.49565387458171	7.17834855444381	4.39303332170345
sus_circBIRC6_245	3:107207592|107229406	3.50091021217898	-4.1853383859792	1.27015333005641	-3.29514420577343	0.000983711850449575	0.0469204395838882	0	0.953218147863106	0	0	0	0.779439449513845	4.68351026024009	0	3.90189013077473	7.21739319397967	0	24.4754713637764
sus_circCCAR1_12	14:71844195|71857332	5.98259580963213	-2.92779474480437	0.733494264998972	-3.99157141986444	6.56369145565322e-05	0.00658277969443179	1.93178629855149	2.85965444358932	1.2508179933527	0	0	1.55887889902769	3.34536447160006	21.6206706437293	9.75472532693683	5.77391455518374	12.3989656849484	11.296371398666
sus_circCEP162_24	1:53378683|53388118	2.47209874164963	-4.19287772329256	1.06946890539721	-3.92052326358689	8.83569055581609e-05	0.00791677873801122	0	0.953218147863106	0	0	0	0	7.35980183752014	1.9655155130663	2.92641759808105	3.60869659698984	7.83092569575688	5.02060951051823
sus_circCLIP1_41	14:30413534|30417971	4.56944875534697	-5.4848549957842	1.10296164242062	-4.97284292112539	6.59781197123889e-07	0.000168903986463716	0	0	0	0	0	0	4.68351026024009	25.5517016698619	5.8528351961621	12.2695684297654	5.22061713050459	1.25515237762956
sus_circCOG3_34	11:21789455|21805764	11.3850324292507	-4.00459592668316	1.22808679067194	-3.26084113688093	0.00111082256791987	0.0493535712821259	7.72714519420595	0	0	0	0	0	16.0577494636803	56.9999498789227	27.3132309154231	13.7130470685614	9.7886571196961	5.02060951051823
